Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
France,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Gabon,3.63 ,1.45 , 6.57,,4.67 ,1.91 , 8.58,,5.82 ,2.45 , 11.00,,7.00 ,3.21 , 13.21,,8.21 ,3.88 , 14.27,,9.24 ,4.77 , 16.23,,9.61 ,5.21 , 16.36,,9.09 ,4.83 , 14.54,,8.53 ,4.68 , 13.15,,7.45 ,4.21 , 11.07,,6.44 ,3.90 , 9.39,,5.46 ,3.32 , 7.82,,4.86 ,3.05 , 6.77,,4.10 ,2.64 , 5.58,,3.67 ,2.41 , 4.99,,3.50 ,2.29 , 4.72,,2.97 ,1.97 , 3.99,,2.76 ,1.79 , 3.76,,2.59 ,1.67 , 3.60,,2.61 ,1.65 , 3.58,,2.22 ,1.39 , 3.17,,2.05 ,1.28 , 3.00,,1.88 ,1.14 , 2.82,,1.66 ,0.99 , 2.60,,1.44 ,0.84 , 2.32,,1.29 ,0.73 , 2.17,,1.08 ,0.58 , 1.94,,0.91 ,0.45 , 1.74,,0.77 ,0.36 , 1.56,,0.69 ,0.31 , 1.50,,0.74 ,0.33 , 1.56,
Gambia,0.23 ,0.12 , 0.43,,0.32 ,0.18 , 0.57,,0.43 ,0.27 , 0.72,,0.59 ,0.38 , 0.89,,0.74 ,0.51 , 1.04,,0.93 ,0.64 , 1.27,,1.08 ,0.74 , 1.44,,1.24 ,0.89 , 1.64,,1.38 ,1.00 , 1.88,,1.47 ,1.09 , 1.93,,1.43 ,1.10 , 1.90,,1.41 ,1.11 , 1.88,,1.34 ,1.07 , 1.75,,1.25 ,0.99 , 1.61,,1.17 ,0.92 , 1.50,,1.10 ,0.87 , 1.44,,1.05 ,0.84 , 1.37,,1.03 ,0.82 , 1.33,,1.04 ,0.83 , 1.36,,0.97 ,0.76 , 1.27,,0.98 ,0.76 , 1.28,,0.94 ,0.73 , 1.24,,0.89 ,0.69 , 1.20,,0.86 ,0.65 , 1.17,,0.85 ,0.63 , 1.16,,0.83 ,0.59 , 1.15,,0.80 ,0.56 , 1.14,,0.77 ,0.53 , 1.13,,0.74 ,0.50 , 1.13,,0.71 ,0.45 , 1.08,,0.69 ,0.43 , 1.09,
Georgia,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.02,,0.03 ,0.02 , 0.03,,0.04 ,0.03 , 0.05,,0.06 ,0.05 , 0.07,,0.08 ,0.06 , 0.09,,0.09 ,0.08 , 0.11,,0.10 ,0.09 , 0.13,,0.12 ,0.10 , 0.14,,0.13 ,0.12 , 0.15,,0.14 ,0.13 , 0.16,,0.16 ,0.14 , 0.17,,0.17 ,0.15 , 0.19,,0.18 ,0.16 , 0.20,,0.18 ,0.16 , 0.20,,0.19 ,0.16 , 0.21,,0.20 ,0.17 , 0.22,,0.20 ,0.17 , 0.24,,0.20 ,0.16 , 0.24,,0.21 ,0.16 , 0.25,,0.22 ,0.16 , 0.27,,0.22 ,0.16 , 0.28,
Germany,0.05 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.05,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.03 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.03 , 0.04,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.05,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.05,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.05,"Children estimates were not available at the time of publication."
Ghana,2.95 ,1.42 , 4.38,,3.21 ,1.70 , 4.46,,3.37 ,1.94 , 4.68,,3.39 ,1.93 , 4.76,,3.17 ,1.75 , 4.41,,3.09 ,1.79 , 4.23,,2.84 ,1.68 , 3.76,,2.62 ,1.57 , 3.41,,2.38 ,1.47 , 3.10,,2.23 ,1.40 , 2.90,,2.01 ,1.28 , 2.63,,1.92 ,1.21 , 2.51,,1.84 ,1.12 , 2.40,,1.71 ,1.02 , 2.23,,1.64 ,0.99 , 2.11,,1.53 ,0.93 , 2.01,,1.50 ,0.92 , 1.96,,1.45 ,0.89 , 1.89,,1.42 ,0.87 , 1.88,,1.32 ,0.82 , 1.76,,1.32 ,0.79 , 1.75,,1.27 ,0.78 , 1.72,,1.21 ,0.74 , 1.66,,1.17 ,0.71 , 1.62,,1.15 ,0.71 , 1.60,,1.13 ,0.69 , 1.57,,1.11 ,0.69 , 1.57,,1.08 ,0.67 , 1.54,,1.06 ,0.66 , 1.52,,1.02 ,0.65 , 1.50,,0.89 ,0.56 , 1.33,
Greece,0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.04 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.06 ,0.04 , 0.08,"Children estimates were not available at the time of publication.",0.07 ,0.04 , 0.08,"Children estimates were not available at the time of publication.",0.06 ,0.04 , 0.08,"Children estimates were not available at the time of publication.",0.06 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.05,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.03,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.03 ,0.02 , 0.04,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.06 ,0.04 , 0.09,"Children estimates were not available at the time of publication."
Guatemala,0.12 ,0.04 , 0.24,,0.15 ,0.05 , 0.27,,0.18 ,0.07 , 0.30,,0.20 ,0.10 , 0.33,,0.24 ,0.13 , 0.33,,0.25 ,0.16 , 0.35,,0.25 ,0.18 , 0.33,,0.26 ,0.19 , 0.33,,0.26 ,0.19 , 0.33,,0.26 ,0.19 , 0.33,,0.27 ,0.20 , 0.35,,0.26 ,0.18 , 0.33,,0.24 ,0.17 , 0.32,,0.22 ,0.15 , 0.31,,0.19 ,0.12 , 0.28,,0.17 ,0.11 , 0.27,,0.16 ,0.10 , 0.25,,0.14 ,0.08 , 0.23,,0.12 ,0.07 , 0.20,,0.09 ,0.06 , 0.17,,0.07 ,0.04 , 0.12,,0.06 ,0.03 , 0.10,,0.05 ,0.03 , 0.08,,0.04 ,0.02 , 0.07,,0.03 ,0.02 , 0.06,,0.03 ,0.02 , 0.05,,0.03 ,0.02 , 0.05,,0.03 ,0.01 , 0.04,,0.02 ,0.01 , 0.04,,0.02 ,0.01 , 0.04,,0.02 ,0.01 , 0.04,
Guinea,1.41 ,0.87 , 1.69,,1.65 ,1.02 , 1.99,,1.87 ,1.15 , 2.27,,2.04 ,1.24 , 2.45,,2.18 ,1.33 , 2.64,,2.27 ,1.40 , 2.72,,2.30 ,1.42 , 2.76,,2.35 ,1.47 , 2.80,,2.27 ,1.42 , 2.72,,2.18 ,1.36 , 2.60,,2.16 ,1.36 , 2.55,,2.02 ,1.26 , 2.38,,1.90 ,1.21 , 2.24,,1.80 ,1.13 , 2.12,,1.73 ,1.11 , 2.05,,1.66 ,1.08 , 1.96,,1.63 ,1.05 , 1.94,,1.58 ,1.02 , 1.89,,1.54 ,0.98 , 1.82,,1.42 ,0.92 , 1.69,,1.36 ,0.89 , 1.63,,1.27 ,0.84 , 1.52,,1.20 ,0.79 , 1.43,,1.13 ,0.74 , 1.35,,1.11 ,0.73 , 1.33,,1.06 ,0.70 , 1.26,,1.02 ,0.67 , 1.22,,0.96 ,0.64 , 1.14,,0.90 ,0.60 , 1.07,,0.81 ,0.54 , 0.96,,0.72 ,0.49 , 0.85,
Guinea-Bissau,0.67 ,0.34 , 0.97,,0.97 ,0.51 , 1.39,,1.44 ,0.77 , 1.99,,1.99 ,1.08 , 2.75,,2.67 ,1.43 , 3.56,,3.52 ,1.93 , 4.61,,4.33 ,2.43 , 5.63,,5.09 ,2.84 , 6.55,,5.47 ,3.03 , 7.03,,5.55 ,3.11 , 7.13,,5.34 ,2.93 , 6.91,,5.13 ,2.97 , 6.67,,4.64 ,2.61 , 6.13,,4.19 ,2.43 , 5.51,,3.87 ,2.25 , 5.00,,3.62 ,2.12 , 4.64,,3.43 ,2.07 , 4.32,,3.31 ,1.96 , 4.18,,3.15 ,1.91 , 4.03,,2.90 ,1.76 , 3.69,,2.75 ,1.63 , 3.52,,2.53 ,1.52 , 3.25,,2.31 ,1.42 , 2.96,,2.11 ,1.30 , 2.72,,1.98 ,1.23 , 2.57,,1.83 ,1.17 , 2.36,,1.66 ,1.05 , 2.18,,1.48 ,0.94 , 1.94,,1.35 ,0.89 , 1.81,,1.17 ,0.76 , 1.58,,1.03 ,0.65 , 1.40,
Guyana,0.04 ,0.02 , 0.07,,0.06 ,0.02 , 0.09,,0.08 ,0.04 , 0.13,,0.11 ,0.05 , 0.17,,0.15 ,0.08 , 0.23,,0.20 ,0.12 , 0.29,,0.26 ,0.17 , 0.38,,0.35 ,0.24 , 0.51,,0.46 ,0.32 , 0.67,,0.60 ,0.42 , 0.81,,0.73 ,0.53 , 0.93,,0.83 ,0.65 , 1.03,,0.89 ,0.72 , 1.08,,0.90 ,0.75 , 1.10,,0.86 ,0.71 , 1.04,,0.76 ,0.62 , 0.92,,0.65 ,0.53 , 0.78,,0.57 ,0.47 , 0.68,,0.52 ,0.42 , 0.61,,0.48 ,0.39 , 0.56,,0.45 ,0.37 , 0.53,,0.44 ,0.35 , 0.53,,0.43 ,0.34 , 0.52,,0.42 ,0.33 , 0.52,,0.41 ,0.32 , 0.51,,0.41 ,0.32 , 0.51,,0.40 ,0.31 , 0.49,,0.38 ,0.29 , 0.48,,0.37 ,0.28 , 0.46,,0.36 ,0.26 , 0.45,,0.35 ,0.26 , 0.45,
Haiti,4.85 ,2.38 , 6.85,,4.78 ,2.45 , 6.58,,4.42 ,2.32 , 6.09,,3.92 ,2.15 , 5.24,,3.60 ,2.05 , 4.87,,3.24 ,1.90 , 4.22,,2.94 ,1.73 , 3.76,,2.74 ,1.61 , 3.51,,2.64 ,1.53 , 3.34,,2.39 ,1.41 , 3.00,,2.22 ,1.31 , 2.76,,2.27 ,1.28 , 2.84,,2.07 ,1.15 , 2.59,,1.98 ,1.08 , 2.44,,1.80 ,1.02 , 2.21,,1.69 ,0.99 , 2.09,,1.61 ,0.93 , 1.99,,1.53 ,0.86 , 1.88,,1.44 ,0.79 , 1.80,,1.39 ,0.77 , 1.76,,1.31 ,0.73 , 1.65,,1.29 ,0.72 , 1.65,,1.25 ,0.73 , 1.60,,1.18 ,0.71 , 1.54,,1.10 ,0.65 , 1.43,,1.04 ,0.62 , 1.35,,0.98 ,0.59 , 1.29,,0.88 ,0.52 , 1.18,,0.79 ,0.45 , 1.08,,0.78 ,0.44 , 1.10,,0.65 ,0.35 , 0.95,
Honduras,0.70 ,0.51 , 0.97,,0.71 ,0.54 , 0.99,,0.72 ,0.56 , 0.92,,0.71 ,0.55 , 0.85,,0.68 ,0.53 , 0.82,,0.64 ,0.50 , 0.78,,0.56 ,0.42 , 0.68,,0.49 ,0.37 , 0.60,,0.41 ,0.31 , 0.52,,0.34 ,0.25 , 0.42,,0.27 ,0.20 , 0.35,,0.20 ,0.14 , 0.26,,0.16 ,0.11 , 0.21,,0.12 ,0.09 , 0.17,,0.08 ,0.06 , 0.11,,0.07 ,0.05 , 0.10,,0.06 ,0.04 , 0.09,,0.06 ,0.04 , 0.08,,0.06 ,0.04 , 0.08,,0.06 ,0.04 , 0.08,,0.06 ,0.04 , 0.08,,0.05 ,0.04 , 0.08,,0.05 ,0.04 , 0.07,,0.05 ,0.03 , 0.07,,0.05 ,0.03 , 0.07,,0.05 ,0.03 , 0.07,,0.05 ,0.03 , 0.07,,0.05 ,0.03 , 0.07,,0.04 ,0.03 , 0.06,,0.04 ,0.03 , 0.06,,0.04 ,0.03 , 0.06,
Hungary,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Iceland,0.01 ,<0.01 , 0.06,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.05,"Children estimates were not available at the time of publication.",0.02 ,0.01 , 0.06,"Children estimates were not available at the time of publication.",0.03 ,0.01 , 0.06,"Children estimates were not available at the time of publication.",0.04 ,0.02 , 0.06,"Children estimates were not available at the time of publication.",0.04 ,0.02 , 0.07,"Children estimates were not available at the time of publication.",0.04 ,0.02 , 0.06,"Children estimates were not available at the time of publication.",0.04 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.03 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.07,"Children estimates were not available at the time of publication.",0.05 ,0.04 , 0.06,"Children estimates were not available at the time of publication."
