Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Gambia,0.25 ,0.10 , 0.57,,0.36 ,0.15 , 0.77,,0.49 ,0.22 , 0.99,,0.68 ,0.32 , 1.27,,0.85 ,0.39 , 1.60,,1.07 ,0.51 , 1.95,,1.22 ,0.60 , 2.16,,1.40 ,0.71 , 2.52,,1.55 ,0.82 , 2.78,,1.63 ,0.86 , 2.96,,1.58 ,0.83 , 2.86,,1.55 ,0.81 , 2.80,,1.47 ,0.73 , 2.70,,1.37 ,0.68 , 2.46,,1.29 ,0.62 , 2.30,,1.22 ,0.58 , 2.14,,1.17 ,0.56 , 2.10,,1.15 ,0.54 , 2.05,,1.16 ,0.55 , 2.05,,1.08 ,0.52 , 1.87,,1.08 ,0.54 , 1.86,,1.04 ,0.53 , 1.82,,0.98 ,0.51 , 1.71,,0.96 ,0.51 , 1.67,,0.95 ,0.52 , 1.71,,0.93 ,0.49 , 1.72,,0.91 ,0.47 , 1.69,,0.87 ,0.44 , 1.71,,0.84 ,0.39 , 1.67,,0.80 ,0.36 , 1.64,,0.77 ,0.35 , 1.64,
Georgia,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01,,,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , 0.01,,0.01 ,<0.01 , 0.02,,0.02 ,0.01 , 0.02,,0.02 ,0.02 , 0.03,,0.03 ,0.02 , 0.04,,0.03 ,0.02 , 0.04,,0.03 ,0.02 , 0.04,,0.04 ,0.03 , 0.05,,0.04 ,0.03 , 0.05,,0.05 ,0.03 , 0.05,,0.05 ,0.03 , 0.06,,0.05 ,0.04 , 0.07,,0.06 ,0.04 , 0.07,,0.06 ,0.04 , 0.07,,0.06 ,0.04 , 0.08,,0.06 ,0.04 , 0.08,,0.06 ,0.04 , 0.08,,0.06 ,0.04 , 0.09,,0.06 ,0.04 , 0.09,,0.06 ,0.04 , 0.10,
Germany,0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication."
Ghana,1.09 ,0.41 , 2.41,,1.19 ,0.45 , 2.67,,1.24 ,0.49 , 2.85,,1.23 ,0.51 , 2.87,,1.14 ,0.47 , 2.50,,1.11 ,0.46 , 2.43,,1.03 ,0.43 , 2.17,,0.95 ,0.40 , 2.02,,0.86 ,0.36 , 1.87,,0.81 ,0.34 , 1.68,,0.73 ,0.31 , 1.53,,0.69 ,0.30 , 1.50,,0.66 ,0.28 , 1.40,,0.61 ,0.26 , 1.33,,0.59 ,0.25 , 1.29,,0.55 ,0.23 , 1.22,,0.54 ,0.22 , 1.19,,0.52 ,0.22 , 1.14,,0.51 ,0.21 , 1.16,,0.48 ,0.19 , 1.08,,0.49 ,0.19 , 1.10,,0.47 ,0.19 , 1.08,,0.44 ,0.18 , 0.99,,0.42 ,0.17 , 0.96,,0.41 ,0.17 , 0.94,,0.40 ,0.16 , 0.92,,0.40 ,0.16 , 0.94,,0.38 ,0.15 , 0.88,,0.37 ,0.14 , 0.84,,0.35 ,0.13 , 0.81,,0.30 ,0.11 , 0.69,
Greece,0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , <0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",<0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.01,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.04,"Children estimates were not available at the time of publication."
Guatemala,0.07 ,0.01 , 0.22,,0.09 ,0.02 , 0.26,,0.10 ,0.02 , 0.26,,0.11 ,0.02 , 0.26,,0.12 ,0.03 , 0.27,,0.12 ,0.03 , 0.25,,0.11 ,0.03 , 0.24,,0.11 ,0.03 , 0.23,,0.11 ,0.03 , 0.23,,0.10 ,0.04 , 0.21,,0.11 ,0.04 , 0.21,,0.10 ,0.04 , 0.20,,0.10 ,0.04 , 0.19,,0.09 ,0.04 , 0.18,,0.08 ,0.03 , 0.16,,0.07 ,0.03 , 0.16,,0.06 ,0.02 , 0.15,,0.06 ,0.02 , 0.13,,0.05 ,0.02 , 0.11,,0.04 ,0.01 , 0.09,,0.03 ,<0.01 , 0.06,,0.02 ,<0.01 , 0.05,,0.02 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.04,,0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.03,,0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,,<0.01 ,<0.01 , 0.02,
Guinea,0.45 ,0.21 , 0.85,,0.53 ,0.25 , 0.99,,0.60 ,0.28 , 1.12,,0.64 ,0.30 , 1.21,,0.68 ,0.32 , 1.27,,0.70 ,0.33 , 1.32,,0.70 ,0.33 , 1.33,,0.71 ,0.34 , 1.36,,0.68 ,0.33 , 1.32,,0.66 ,0.31 , 1.27,,0.65 ,0.31 , 1.27,,0.61 ,0.29 , 1.21,,0.58 ,0.27 , 1.16,,0.55 ,0.26 , 1.11,,0.54 ,0.25 , 1.08,,0.52 ,0.24 , 1.04,,0.51 ,0.23 , 1.04,,0.50 ,0.22 , 1.01,,0.48 ,0.22 , 0.98,,0.45 ,0.20 , 0.91,,0.43 ,0.19 , 0.87,,0.40 ,0.17 , 0.82,,0.37 ,0.16 , 0.77,,0.35 ,0.15 , 0.73,,0.34 ,0.14 , 0.70,,0.32 ,0.13 , 0.67,,0.30 ,0.13 , 0.64,,0.28 ,0.12 , 0.60,,0.26 ,0.11 , 0.56,,0.24 ,0.10 , 0.50,,0.21 ,0.09 , 0.43,
Guinea-Bissau,0.27 ,0.12 , 0.56,,0.39 ,0.18 , 0.81,,0.59 ,0.26 , 1.18,,0.81 ,0.37 , 1.62,,1.08 ,0.51 , 2.20,,1.41 ,0.66 , 2.89,,1.74 ,0.83 , 3.60,,2.06 ,1.00 , 4.33,,2.24 ,1.08 , 4.74,,2.30 ,1.06 , 4.78,,2.24 ,1.02 , 4.68,,2.17 ,0.98 , 4.43,,1.97 ,0.87 , 4.04,,1.76 ,0.77 , 3.63,,1.61 ,0.71 , 3.42,,1.50 ,0.65 , 3.15,,1.41 ,0.61 , 2.97,,1.36 ,0.59 , 2.84,,1.29 ,0.56 , 2.75,,1.19 ,0.50 , 2.50,,1.13 ,0.46 , 2.36,,1.04 ,0.42 , 2.19,,0.94 ,0.38 , 1.91,,0.85 ,0.34 , 1.72,,0.79 ,0.31 , 1.62,,0.73 ,0.29 , 1.48,,0.66 ,0.27 , 1.35,,0.58 ,0.24 , 1.19,,0.53 ,0.23 , 1.09,,0.46 ,0.20 , 0.95,,0.40 ,0.17 , 0.85,
Guyana,0.01 ,<0.01 , 0.04,,0.03 ,<0.01 , 0.05,,0.04 ,<0.01 , 0.08,,0.05 ,0.01 , 0.11,,0.06 ,0.01 , 0.15,,0.09 ,0.02 , 0.19,,0.11 ,0.04 , 0.21,,0.13 ,0.05 , 0.25,,0.16 ,0.05 , 0.29,,0.20 ,0.08 , 0.35,,0.23 ,0.10 , 0.40,,0.27 ,0.11 , 0.47,,0.30 ,0.14 , 0.52,,0.34 ,0.15 , 0.56,,0.34 ,0.16 , 0.58,,0.32 ,0.14 , 0.52,,0.30 ,0.12 , 0.48,,0.28 ,0.12 , 0.44,,0.27 ,0.12 , 0.43,,0.25 ,0.10 , 0.42,,0.24 ,0.10 , 0.42,,0.23 ,0.09 , 0.42,,0.22 ,0.09 , 0.41,,0.22 ,0.08 , 0.41,,0.21 ,0.08 , 0.40,,0.20 ,0.08 , 0.39,,0.19 ,0.07 , 0.37,,0.18 ,0.06 , 0.34,,0.17 ,0.06 , 0.31,,0.15 ,0.06 , 0.29,,0.15 ,0.06 , 0.27,
Haiti,1.81 ,0.85 , 4.22,,1.76 ,0.79 , 4.19,,1.61 ,0.72 , 3.98,,1.42 ,0.63 , 3.45,,1.29 ,0.56 , 3.11,,1.15 ,0.51 , 2.79,,1.03 ,0.46 , 2.44,,0.96 ,0.43 , 2.21,,0.92 ,0.44 , 2.20,,0.83 ,0.39 , 1.90,,0.78 ,0.37 , 1.79,,0.79 ,0.38 , 1.81,,0.73 ,0.35 , 1.64,,0.69 ,0.33 , 1.59,,0.63 ,0.30 , 1.47,,0.59 ,0.29 , 1.33,,0.56 ,0.27 , 1.27,,0.54 ,0.25 , 1.18,,0.51 ,0.23 , 1.15,,0.49 ,0.22 , 1.10,,0.46 ,0.20 , 1.03,,0.45 ,0.20 , 1.01,,0.43 ,0.19 , 0.94,,0.40 ,0.17 , 0.85,,0.37 ,0.16 , 0.79,,0.34 ,0.15 , 0.74,,0.32 ,0.13 , 0.69,,0.28 ,0.12 , 0.61,,0.25 ,0.10 , 0.55,,0.24 ,0.10 , 0.54,,0.20 ,0.08 , 0.45,
Honduras,0.29 ,0.09 , 0.56,,0.30 ,0.09 , 0.57,,0.30 ,0.10 , 0.60,,0.29 ,0.09 , 0.57,,0.28 ,0.09 , 0.55,,0.26 ,0.09 , 0.52,,0.23 ,0.08 , 0.46,,0.20 ,0.07 , 0.39,,0.17 ,0.06 , 0.31,,0.14 ,0.05 , 0.26,,0.12 ,0.04 , 0.22,,0.09 ,0.03 , 0.16,,0.07 ,0.02 , 0.14,,0.06 ,0.02 , 0.11,,0.04 ,0.01 , 0.08,,0.03 ,<0.01 , 0.07,,0.03 ,<0.01 , 0.06,,0.03 ,<0.01 , 0.06,,0.03 ,<0.01 , 0.05,,0.03 ,<0.01 , 0.05,,0.03 ,<0.01 , 0.06,,0.03 ,<0.01 , 0.05,,0.03 ,<0.01 , 0.05,,0.03 ,<0.01 , 0.05,,0.02 ,<0.01 , 0.05,,0.02 ,<0.01 , 0.05,,0.02 ,<0.01 , 0.05,,0.02 ,<0.01 , 0.05,,0.02 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.04,,0.02 ,<0.01 , 0.04,
Hungary,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Iceland,<0.01,,,"Children estimates were not available at the time of publication.",<0.01,,,"Children estimates were not available at the time of publication.",<0.01,,,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.02,"Children estimates were not available at the time of publication.",0.01 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication.",0.02 ,<0.01 , 0.03,"Children estimates were not available at the time of publication."
India,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Indonesia,<0.01,,,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,,<0.01 ,<0.01 , <0.01,
